,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0005725,0.00025,0.0002925,0.0007675000000000001,0.0027875,0.0022724999999999998,0.010390000000000002,0.0016875,0.0013074999999999999,0.00189,0.0070025,0.0135275,0.0006525,0.0025949999999999997,0.0062875000000000006,0.00853,0.0042075,0.009075,0.019285
1,0.00014,6e-05,8e-05,0.0001575,0.0005175000000000001,0.0005975,0.0046225,0.0002175,0.0001575,0.0003975,0.0035925,0.0083925,0.0002375,0.000895,0.0023225,0.0051,0.00137,0.0026,0.0054775
2,2.75e-05,5.5e-05,8.25e-05,2.75e-05,0.00027749999999999997,0.000415,0.0018625,0.0002225,0.0002225,0.0003325,0.0012225,0.0026400000000000004,0.0,0.00016749999999999998,0.0004725,0.00147,0.000305,0.0007199999999999999,0.0012525000000000001
3,0.00031749999999999997,2.75e-05,4e-05,0.00029,0.0008349999999999999,0.001535,0.00344,0.0011525,0.0010575,0.0015350000000000001,0.0023150000000000002,0.0029749999999999998,0.0,0.0001575,0.000185,0.00131,0.0001975,0.000675,0.0010325
4,0.001905,0.0006475,0.000755,0.0018275000000000001,0.005170000000000001,0.0092625,0.019377500000000002,0.0052775,0.0046825,0.007302499999999999,0.005582500000000001,0.0036775,0.00010750000000000001,2.75e-05,8e-05,0.0013375000000000001,0.000145,0.0006875,0.0011625
5,0.011239999999999998,0.007084999999999999,0.01006,0.014267499999999999,0.043095,0.05013000000000001,0.064325,0.0246725,0.020605,0.0306825,0.0228075,0.010795,0.000755,7e-05,0.000545,0.0039275,0.00012,0.000705,0.001875
6,0.011000000000000001,0.0078425,0.009882499999999999,0.009659999999999998,0.0245925,0.01805,0.01199,0.0129425,0.008409999999999999,0.009135,0.0055825,0.0015,0.0026175,0.0,1.75e-05,0.0003925,0.0,3.25e-05,6.75e-05
7,0.052605000000000006,0.04685,0.076185,0.03197,0.0400225,0.020527499999999997,0.010799999999999999,0.0330875,0.022395,0.0128925,0.009765,0.0025925,0.020497500000000002,8e-05,7.5e-06,0.0005675000000000001,0.0,2.5e-05,0.000135
8,0.06322,0.03585,0.053765,0.009935,0.01508,0.0076425,0.00311,0.019005,0.0124825,0.0077075,0.0033175,0.0002875,0.03689250000000001,9.5e-05,3.25e-05,4.75e-05,3.25e-05,0.0,0.0
9,0.629165,0.11184000000000001,0.0933525,0.026722499999999996,0.0485925,0.0262675,0.008055,0.2008325,0.1271025,0.049357500000000006,0.037745,0.00988,0.099115,0.0003825,0.00015749999999999998,0.0023425,0.00010499999999999999,0.0,0.0
10,0.80371,0.02338,0.0270825,0.0101775,0.012775,0.015,0.0008700000000000001,0.48297,0.2444325,0.0774175,0.053185,0.021645,0.214865,0.00201,0.0013025,0.005505,0.0005725,0.0003275,2.25e-05
11,0.0701325,0.010897500000000001,0.011047500000000002,0.005505,0.0043475,0.0033875000000000003,0.00047,0.0273025,0.021075,0.010912499999999999,0.0058825,0.0017675,0.06314249999999999,0.0012375,0.0001275,2.25e-05,0.0002625,0.0,0.0
12,0.04736,0.0002925,0.0010175,9.499999999999999e-05,0.0002825,0.0009450000000000001,3.75e-05,0.027379999999999998,0.026467499999999998,0.0105475,0.0116,0.004105,0.043615,0.00035999999999999997,3.5000000000000004e-05,0.0001425,1.5000000000000002e-05,0.0,0.0
13,0.019272499999999998,8.5e-05,0.000135,0.0,5e-06,2e-05,0.0,0.01242,0.01264,0.00245,0.003155,0.00112,0.05524,0.00017,1e-05,2.5e-05,1e-05,0.0,0.0
14,0.000405,0.0,0.0,0.0,0.0,0.0,0.0,0.000205,0.0002225,2.25e-05,2e-05,2.5e-06,0.03375,3e-05,1.25e-05,0.0,0.0,0.0,0.0
15,0.000365,0.0,0.0,0.0,0.0,0.0,0.0,0.0001475,0.000185,5e-06,0.0,0.0,0.07685,0.0013250000000000002,0.00010499999999999999,0.0,0.00017250000000000002,2e-05,7.5e-06
16,0.000435,0.0,0.0,0.0,0.0,0.0,0.0,0.0001825,0.0002125,2.5e-06,0.0,0.0,0.0736675,0.027315,0.0019850000000000002,0.0,0.01017,0.0029,0.001315
17,0.0002775,0.0,0.0,0.0,0.0,0.0,0.0,0.000155,0.000165,2.5e-06,0.0,0.0,0.02214,0.04849,0.0046275,0.0,0.025925,0.012209999999999999,0.0067775
