,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,2.75e-05,0.0004675,0.0019575,0.00033875338753387534,0.016525396825396825,0.0,0.0,4.7619047619047615e-06,0.00014319642358200614,0.0010078125,0.0,0.0106475,0.0112475,0.0009249999999999999,0.036754999999999996,0.12264749999999999,0.1310875
1,0.0,0.0,0.0,0.0001325,0.000475,0.00012601626016260162,0.00346984126984127,0.0,0.0,1.5873015873015872e-05,7.683710533668622e-05,0.0002890625,0.0,0.000535,0.000605,6.75e-05,0.0026249999999999997,0.008605,0.0085125
2,0.0,2.5e-05,0.0,5e-05,0.000255,7.452574525745257e-05,0.001880952380952381,0.0,0.0,1.5873015873015873e-06,2.095557418273261e-05,0.00012630208333333333,0.0,7.750000000000001e-05,7.000000000000001e-05,4.5e-05,0.0006875,0.002185,0.0023575000000000002
3,0.0,0.0,1.25e-05,5e-05,0.0002075,7.859078590785909e-05,0.0010555555555555555,0.0,0.0,7.936507936507936e-06,2.095557418273261e-05,5.468750000000001e-05,0.0,0.0,0.0,1.5e-05,3.0000000000000004e-05,0.00014,0.0002475
4,0.0,4.75e-05,0.000165,0.0007175,0.0040975000000000004,0.0014932249322493225,0.00936031746031746,3.25119780971937e-05,4.5e-05,0.0003253968253968254,0.0008190136909751327,0.00020052083333333334,0.0,2e-05,0.0,4.25e-05,5.000000000000001e-05,0.00033,0.0005549999999999999
5,0.0006525641025641025,0.01388,0.018375,0.0423975,0.0979525,0.033059620596205964,0.0690936507936508,0.002583846680355921,0.002715,0.014201587301587302,0.006159192511874825,0.0017643229166666666,0.0,3.5000000000000004e-05,5e-06,6.500000000000001e-05,0.00077,0.008915,0.0091125
6,0.002005128205128205,0.0303825,0.049205,0.0663325,0.0830275,0.024883468834688345,0.011758730158730158,0.002612936344969199,0.00147,0.006393650793650793,0.0010966750488963397,0.00015494791666666668,0.0,0.0,0.0,5e-06,2e-05,0.00029,0.0003375
7,0.008196153846153846,0.10062000000000001,0.1525025,0.07805,0.0945,0.025546070460704607,0.010565079365079364,0.004009240246406571,0.0016649999999999998,0.006877777777777778,0.0004732467169600447,8.984375e-05,0.0,0.0,0.0,0.0,1e-05,0.00021999999999999998,0.00029
8,0.018278205128205126,0.18981000000000003,0.2551775,0.0576025,0.04771,0.01598509485094851,0.005955555555555556,0.006663244353182752,0.0033575,0.00811111111111111,0.00044006705783738477,3.255208333333333e-05,0.0,0.0,0.0,5e-06,0.0,2.5e-05,2.2499999999999998e-05
9,0.17947179487179488,0.0810475,0.061337499999999996,0.1274475,0.058515000000000005,0.05760027100271003,0.010182539682539684,0.09570670773442848,0.053265,0.06006666666666667,0.010432383347303715,0.0016093749999999997,0.0002071447976093453,7.5e-06,5e-06,0.00016,0.0,1e-05,6.75e-05
