,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.0,0.0,0.0,0.0,0.0,0.06525641025641025,0.2005128205128205,0.8196153846153846,1.8278205128205125,17.947179487179486,19.514102564102565,5.614358974358974,9.367435897435898,20.160384615384615,9.94846153846154,4.2024358974358975,2.6467948717948717,0.978076923076923,0.7162820512820512,1.4102564102564104,0.8865384615384615,0.21012820512820515,0.07846153846153847,0.007435897435897436,0.0001282051282051282,0.0
1,0.0,0.0,0.0025,0.0,0.00475,1.388,3.03825,10.062000000000001,18.981,8.10475,3.4975,26.36925,9.262,10.57825,4.854749999999999,1.3,0.37875000000000003,0.12400000000000003,0.1215,0.0525,0.014249999999999999,0.0,0.0,0.0,0.0,0.0
2,0.0027500000000000003,0.0,0.0,0.00125,0.0165,1.8375,4.9205,15.250250000000001,25.51775,6.13375,3.66125,23.150499999999997,8.254,8.910000000000002,3.82925,1.0137500000000002,0.33999999999999997,0.11624999999999999,0.0835,0.08324999999999999,0.08325,0.0165,0.00125,0.0,0.0,0.0
3,0.04675,0.01325,0.005,0.005,0.07175000000000001,4.23975,6.63325,7.805,5.76025,12.74475,11.450249999999999,4.980000000000001,2.7015000000000002,3.63,0.6132500000000001,0.23324999999999999,0.08349999999999999,0.01025,0.02175,0.004999999999999999,0.00325,0.0,0.0,0.0017499999999999998,0.01675,0.01325
4,0.19575,0.0475,0.025500000000000002,0.02075,0.40975000000000006,9.79525,8.30275,9.45,4.771,5.851500000000001,5.4315,3.798749999999999,1.7069999999999999,2.0817499999999995,0.78375,0.13249999999999998,0.019999999999999997,0.0,0.0015,0.003,0.0045000000000000005,0.0,0.0,0.00775,0.16825,0.2075
5,0.03387533875338753,0.012601626016260163,0.007452574525745257,0.007859078590785908,0.14932249322493224,3.3059620596205965,2.4883468834688345,2.5546070460704606,1.5985094850948511,5.760027100271003,9.191869918699187,0.6318428184281842,0.3659891598915989,0.7501355013550135,0.266260162601626,0.0883468834688347,0.08699186991869919,0.02642276422764227,0.0981029810298103,0.23794037940379403,0.29579945799457996,0.08739837398373984,0.03170731707317073,0.015718157181571813,0.008672086720867209,0.02262872628726287
6,1.6525396825396825,0.346984126984127,0.1880952380952381,0.10555555555555554,0.936031746031746,6.90936507936508,1.1758730158730157,1.0565079365079364,0.5955555555555556,1.0182539682539684,0.9668253968253968,0.30793650793650795,0.12412698412698413,0.1331746031746032,0.02365079365079365,0.0,0.0,0.0,0.00031746031746031746,0.0007936507936507937,0.006825396825396826,0.02761904761904762,0.1357142857142857,0.4774603174603175,1.674761904761905,2.201904761904762
7,0.0,0.0,0.0,0.0,0.00325119780971937,0.25838466803559207,0.26129363449691995,0.40092402464065713,0.6663244353182751,9.570670773442847,25.313141683778234,1.5990759753593426,2.313997262149213,4.956194387405886,5.2032854209445585,2.430527036276523,2.6380903490759753,1.5188227241615333,0.8482203969883643,1.9503764544832307,1.1841204654346338,0.5766598220396988,0.1817248459958932,0.027036276522929496,0.007871321013004792,0.0
8,0.0,0.0,0.0,0.0,0.0045000000000000005,0.2715,0.147,0.16649999999999998,0.33575,5.3265,14.170249999999998,0.5652499999999999,0.9147500000000001,2.90175,4.8709999999999996,2.03,2.08925,1.3107499999999999,0.9959999999999999,2.30675,1.7094999999999998,1.0555,0.45849999999999996,0.08125,0.04025,0.0
9,0.00047619047619047614,0.0015873015873015873,0.00015873015873015873,0.0007936507936507937,0.03253968253968254,1.4201587301587302,0.6393650793650794,0.6877777777777778,0.8111111111111111,6.006666666666667,12.43984126984127,0.4298412698412698,0.4636507936507936,0.8349206349206347,0.9812698412698414,0.37555555555555553,0.3504761904761905,0.1534920634920635,0.25,0.5115873015873016,0.4977777777777777,0.40253968253968253,0.23968253968253966,0.03396825396825397,0.023809523809523808,0.0009523809523809523
